BF_ID	SITENAME	CONTINENT	COUNTRY	BF_TYPE	COMPLETENESS	FINDER	FINDERS_NO	SITE_SUBDIV	CONTEXT_LEVEL	DATE_FOUND	MUSEUM_HOLDER	MUSEUM_ACCESSION_NO	MUSEUM_ACCESSION_DATE	RAW_MATERIAL_TYPE	RAW_MATERIAL_TEXTURE	RAW_MATERIAL_HARDNESS	DEGREE_PATINATION	CORTEX_TYPE	CORTEX_FRONT	CORTEX_BACK	CONDITION	EDGE_PROFILE	BLANK_TYPE	BUTT_TYPE	BUTT_WORKING	WEIGHT	LENGTH	BREADTH	L1	L1_BREADTH	BB	BM	BA	BREADTH_DIV_LENGTH	L1_DIV_LENGTH	BA_DIV_BB	CIRCUMFERENCE	AREA	PERCENTAGE_WORKED	FRONTAL_SYMMETRY	THICKNESS	THICKNESS_DIV_BREADTH	EDGE_VIEW_L1	EDGE_VIEW_THICKNESS_L1	TB	TM	TA	EDGE_VIEW_CIRCUMFERENCE	EDGE_VIEW_AREA	EDGE_VIEW_SYMMETRY	NOTES
277	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	PATINATED	NONE	0	0	LIGHTLY ABRADED	IRREGULAR	UNCLEAR	NON-CORTICAL	PARTIALLY WORKED	66	69.28	45.2	35.6	44.3	33.9	44.3	32.4	0.65	0.51	0.95	164.7	2266.8	100	0.01	24.3	0.53	41.2	21.4	15	19.8	13.7	138.1	1019.6	0.12	"BIFACE, SMALL CORE OR SCRAPER"
278	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	EXTREME PATINATION	NONE	0	0	ABRADED	LINEAR	UNCLEAR	NON-CORTICAL	PARTIALLY WORKED	390	108.45	90.6	59.6	89.7	62.7	86.7	69.5	0.83	0.54	1.1	283.2	7132.8	100	0.04	38.9	0.42	42	38.8	30.6	35.3	23.7	221.2	2918.2	0.02	
279	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	EXTREME PATINATION	NONE	0	0	ABRADED	LINEAR	UNCLEAR	NON-CORTICAL	COMPLETELY WORKED	261	120.65	70.3	65.3	69.5	55.6	69.5	49.3	0.58	0.54	0.88	279.3	6371.4	100	0.01	31.2	0.44	86	31	16.5	27.9	26.3	249.9	2665.3	0.01	
280	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	PATINATED	NONE	0	0	ABRADED	LINEAR	UNCLEAR	NON-CORTICAL	COMPLETELY WORKED	570	139.87	98.2	80.2	95.7	84	94.5	70.8	0.7	0.57	0.84	436.7	10367.3	100	0.65	38.6	0.39	72.7	38.6	25.5	37.7	25.8	267.4	3542.4	0.01	
281	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	1868	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	PATINATED	NONE	0	0	ABRADED	LINEAR	FLAKE	NON-CORTICAL	COMPLETELY WORKED	524	134.29	99.1	39.1	98.5	88.4	93.7	70.7	0.73	0.29	0.79	370.7	10173.2	92	0.4	41.5	0.41	65.1	41.5	28.4	41.3	25.6	262.6	3671.1	0.04	ROUGHOUT ON POOR QUALITY FLINT FULL OF CHALKY INCLUSIONS
282	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	PATINATED	RIND STAINED	40	40	ABRADED	IRREGULAR	COBBLE	NON-CORTICAL	COMPLETELY WORKED	486	132.85	74.5	65.8	72.8	64	71.4	58.4	0.56	0.49	0.91	323.1	7771.7	70	0.02	41.5	0.55	56.9	41.1	30.7	39.6	26.5	271	3868.7	0.01	BIFACIAL SIDE CHOPPER
283	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	LIGHTLY PATINATED	NONE	0	0	LIGHTLY ABRADED	LINEAR	UNCLEAR	NON-CORTICAL	COMPLETELY WORKED	130	93.2	59.5	48.3	58.7	48	58.2	45.7	0.63	0.51	0.95	232.4	4334.2	100	0.03	21.7	0.36	40.2	20.4	15.4	20.1	15.4	180.3	1393.4	0.01	NOTCH ADJACENT TO TIP/BUTT
284	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	PATINATED	HARD CHALK RIND	0	5	LIGHTLY ABRADED	LINEAR	UNCLEAR	NON-CORTICAL	COMPLETELY WORKED	110	79.4	61.7	30.8	60.5	51.4	59	35.2	0.77	0.38	0.68	216.1	3451.2	100	0.02	21.9	0.35	35.7	21.6	16.9	20.9	11.8	160.2	1108.7	0.07	
285	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	PATINATED	HARD CHALK RIND	15	15	LIGHTLY ABRADED	LINEAR	COBBLE	NON-CORTICAL	COMPLETELY WORKED	144	93.98	60.1	44.7	59.4	46.6	59.3	43.9	0.63	0.47	0.94	234.3	4245.2	100	0.09	26.1	0.43	31.9	25.6	19.9	23.7	14.7	184.1	1579.5	0.02	
286	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	LIGHTLY PATINATED	NONE	0	0	LIGHTLY ABRADED	TWISTED	UNCLEAR	NON-CORTICAL	COMPLETELY WORKED	129	85.52	61.2	36.6	60.6	52.5	59.9	43.4	0.71	0.42	0.82	213.2	4086.2	100	0	23.9	0.39	37.9	23.4	18.6	22.3	12.8	167.4	1347.7	0.01	VERY SLIGHT TWIST
287	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	PATINATED	HARD CHALK RIND	5	0	LIGHTLY ABRADED	LINEAR	UNCLEAR	NON-CORTICAL	COMPLETELY WORKED	288	108.22	79.2	52.9	78.2	67.8	77.9	52.8	0.73	0.48	0.77	267.5	6419.1	92	0.01	29.8	0.37	34.9	29.6	24.7	28.2	18.4	220.7	2368.1	0.01	SHORT SECTION OF UNWORKED CORTEX ALONG RIGHT HAND SIDE
288	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	PATINATED	NONE	0	0	ABRADED	LINEAR	UNCLEAR	NON-CORTICAL	COMPLETELY WORKED	169	93.56	67.8	44.7	67.3	54.8	66.6	47	0.72	0.47	0.85	230.6	4799	100	0.01	25	0.36	41.4	24.4	17.6	23.4	14.7	188.2	1593.9	0.01	
289	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	PATINATED	HARD CHALK RIND	10	25	ABRADED	LINEAR	COBBLE	NON-CORTICAL	COMPLETELY WORKED	135	93.46	55.6	38.4	55.5	47	51.7	30.4	0.59	0.41	0.64	216	3705.7	87	0.01	27.9	0.5	30.6	27.6	25	23.4	11.9	187.4	1649	0.03	
290	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	PATINATED	NONE	0	0	ABRADED	LINEAR	FLAKE	NON-CORTICAL	COMPLETELY WORKED	91	86.53	57.2	33.6	56.6	47.2	54	34.7	0.66	0.38	0.73	231.6	3401.2	87	0.16	21.3	0.37	34	19.4	17	18.4	10.6	165.5	1110	0.01	SMALL UNWORKED NON-CORTICAL PLATFORM ON LEFT HAND SIDE
291	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	PATINATED	NONE	0	0	ABRADED	IRREGULAR	UNCLEAR	NON-CORTICAL	PARTIALLY WORKED	79	64.27	53.2	28.3	52.3	45.8	50.4	38.7	0.82	0.44	0.84	172.9	2584.8	100	0.01	23.9	0.44	33.7	22.2	19	21.8	12.3	134.2	1053.8	0.01	
292	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	PATINATED	NONE	0	0	LIGHTLY ABRADED	LINEAR	UNCLEAR	NON-CORTICAL	COMPLETELY WORKED	103	74.29	64.3	41.5	63.2	48.7	61.2	53.7	0.86	0.55	1.1	203.3	3738.2	100	0.01	21.5	0.33	47.6	20.1	14.2	19.5	13.6	148.7	1092.3	0.01	
293	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	PATINATED	NONE	0	0	LIGHTLY ABRADED	LINEAR	UNCLEAR	NON-CORTICAL	PARTIALLY WORKED	131	77.04	63.6	28.7	61.5	55.5	60.7	49.2	0.82	0.37	0.88	208.7	3802.8	100	0.02	27.3	0.42	28.9	25.9	17.8	24	16.8	155.5	1372.7	0	
294	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	PATINATED	RIND STAINED	5	0	ABRADED	IRREGULAR	UNCLEAR	NON-CORTICAL	COMPLETELY WORKED	80	72.04	52	30.4	51.8	45.3	47.9	32.8	0.72	0.42	0.72	185.9	2660.9	100	0.03	21.9	0.42	33.7	21.2	16.3	20.7	14.3	146.5	1106.6	0.01	NOTCH ADJACENT TO BUTT
295	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	PATINATED	NONE	0	0	ABRADED	TWISTED	UNCLEAR	NON-CORTICAL	COMPLETELY WORKED	131	90.02	61.9	35.2	61.7	52.8	59.8	41.8	0.68	0.39	0.79	222.5	4212.1	100	0	21.1	0.34	43.9	20.8	16.9	20.6	13.2	196.9	1383.4	0.17	
296	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	PATINATED	NONE	0	0	LIGHTLY ABRADED	LINEAR	UNCLEAR	NON-CORTICAL	COMPLETELY WORKED	105	71.87	63.6	23.5	63.4	56	61.2	41.5	0.88	0.32	0.74	192.8	3468.7	100	0	20	0.31	28.2	19.8	14.4	19.3	15	149.8	1088.1	0.02	
298	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	PATINATED	NONE	0	0	ABRADED	IRREGULAR	UNCLEAR	NON-CORTICAL	COMPLETELY WORKED	165	80.24	68.3	35.6	67.9	61.7	66.8	44.7	0.85	0.44	0.72	222.3	4178.5	100	0.02	29.3	0.42	44.2	28.8	20.5	27.8	18.7	167.3	1607.4	0.04	
299	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	PATINATED	NONE	0	0	ABRADED	LINEAR	UNCLEAR	NON-CORTICAL	COMPLETELY WORKED	173	108.05	60.9	53.4	60.7	53.4	60.3	42.6	0.56	0.49	0.79	252.9	5099.1	100	0.03	23.6	0.38	44.5	23.4	17.6	21.7	12	222.9	1656.4	0.06	
300	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	LIGHTLY PATINATED	NONE	0	0	ABRADED	TWISTED	UNCLEAR	NON-CORTICAL	COMPLETELY WORKED	178	97.1	63.9	49.2	63.7	53.3	63.6	45.3	0.65	0.5	0.84	236.2	4787	100	0	26.7	0.41	38.6	26.4	17.2	25.8	15.9	198.7	1670.4	0.06	"SLIGHT TWIST, SMALL NOTCH ADJACENT TO TIP"
301	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	LIGHTLY PATINATED	NONE	0	0	ABRADED	LINEAR	UNCLEAR	NON-CORTICAL	PARTIALLY WORKED	119	77.74	64.4	33.2	64.4	53	61.5	53.7	0.82	0.42	1.01	211.1	3908.8	100	0.01	27	0.41	41.8	26.8	15.6	26.2	14.8	158	1317.6	0.01	
302	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	PATINATED	NONE	0	0	LIGHTLY ABRADED	LINEAR	UNCLEAR	NON-CORTICAL	COMPLETELY WORKED	125	85.69	70.8	36.5	69.6	59.1	68.8	46.1	0.82	0.42	0.78	223.6	4535.8	100	0.01	21.2	0.29	48.7	21.1	14.4	20.7	15.4	171.4	1306.9	0	
303	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	LIGHTLY PATINATED	NONE	0	0	LIGHTLY ABRADED	LINEAR	UNCLEAR	NON-CORTICAL	COMPLETELY WORKED	112	83.1	60.8	33.3	60.3	52.5	56.7	42.3	0.73	0.4	0.8	215.1	3911.3	100	0	21.5	0.35	33.5	21.5	16.2	20.4	12.2	169.4	1228.2	0.01	POSSIBLE DELIBERATE SQUARING OF TIP
304	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	1870	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	PATINATED	NONE	0	0	ABRADED	LINEAR	UNCLEAR	NON-CORTICAL	PARTIALLY WORKED	110	77.22	63.4	26.4	63.2	57.4	57	40.6	0.82	0.34	0.7	199.7	3572.5	100	0.01	22.2	0.35	22.6	21.8	18.4	18.9	13.4	180.2	1174.9	0.29	
305	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	PATINATED	RIND STAINED	15	0	LIGHTLY ABRADED	LINEAR	UNCLEAR	NON-CORTICAL	COMPLETELY WORKED	187	103.33	69.6	38.6	69.1	62.5	65.6	46.7	0.67	0.37	0.74	272.9	5409.9	100	0.42	27.9	0.4	47.4	27.6	18.5	27.2	17	204.8	1900.9	0.01	
306	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	LIGHTLY PATINATED	NONE	0	0	ABRADED	IRREGULAR	UNCLEAR	NON-CORTICAL	PARTIALLY WORKED	127	89.66	56	41.6	55.6	42	53.2	30.4	0.62	0.46	0.72	209.4	3431.3	100	0.01	30	0.53	44.3	28.2	19	27.6	17.6	177.7	1692.6	0.03	ROUGH BIFACE
307	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	PATINATED	NONE	0	0	ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	128	85	57.9	37.8	57.5	47.7	54.4	35.1	0.68	0.44	0.73	200.1	3534.1	100	0.02	29.5	0.5	36.5	29.5	19.7	29.2	13.8	167.7	1546.2	0.02	PLATFORM ABSENT BUT WITH DISTINCTIVE FLAKE VENTRAL SURFACE
308	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	LIGHTLY PATINATED	NONE	0	0	ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	111	69.8	60.8	27.3	60.6	55.1	56.8	37.8	0.87	0.39	0.68	191.9	3291.7	100	0.01	24.6	0.4	31.4	24.6	16.4	24	13.6	148.2	1220	0.03	SMALL PLATFORM ALONG BUTT
309	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	PATINATED	NONE	0	0	LIGHTLY ABRADED	LINEAR	UNCLEAR	NON-CORTICAL	COMPLETELY WORKED	230	99.16	86.2	43.7	86	68.2	84.8	55.8	0.86	0.44	0.81	263.6	6182.6	100	0.03	29.6	0.34	49.8	29.6	18.7	29.3	19.6	195.2	1971.6	0.01	NOTCH ADJACENT TO TIP
310	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	PATINATED	NONE	0	0	ABRADED	LINEAR	FLAKE	NON-CORTICAL	COMPLETELY WORKED	192	107.8	72.9	49.1	72.7	65.6	69.1	48.4	0.67	0.45	0.73	270.9	5972.3	100	0.01	24.9	0.34	62.4	24.4	18.1	22.3	14.7	217.4	1754.7	0.08	POSSIBLE SMALL UNWORKED PLATFORM ON BUTT
311	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	PATINATED	NONE	0	0	ABRADED	LINEAR	UNCLEAR	NON-CORTICAL	UNWORKED	43	52.38	45.8	28	45.7	35.7	45.5	31.5	0.87	0.53	0.88	166.2	1828.1	100	0.01	17	0.37	23.6	16.7	12.5	16.4	10	105.5	595	0.01	CRUDE BIFACE
312	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	PATINATED	NONE	0	0	ABRADED	IRREGULAR	UNCLEAR	NON-CORTICAL	PARTIALLY WORKED	141	80.91	61	27.6	59.2	53.6	56	29.2	0.75	0.34	0.54	216.6	3349.8	100	0.08	30.4	0.49	21.8	29.2	27.1	24.2	17.6	171.4	1694.4	0.02	VERY CRUDE BIFACE
314	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	PATINATED	NONE	0	0	ABRADED	IRREGULAR	UNCLEAR	NON-CORTICAL	UNWORKED	96	82.41	52	32.5	51.8	42.5	48.9	31.1	0.63	0.39	0.73	203.3	3120.4	100	0.01	20.9	0.4	47.7	20.4	15.8	19.3	15.8	161.9	1252.3	0.03	CRUDE BIFACE
315	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	PATINATED	NONE	0	0	ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	UNWORKED	264	95.07	67.8	44.2	67.6	57	66.1	55.3	0.71	0.46	0.97	246.6	5086.1	63	0.03	33.7	0.49	54.4	32.4	24.1	32.1	25.2	192	2238.5	0.01	CRUDE BIFACE POSSIBLE CHOPPER WITH UNWORKED PLATFORM ALONG RIGHT HAND SIDE
316	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	PATINATED	HARD CHALK RIND	40	0	ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	230	110.41	66.9	61.7	65.7	56.1	63.2	53.9	0.6	0.55	0.96	270.2	5080.6	89	0	33.7	0.5	28.2	33.7	31	30.1	19.8	232.6	2541.4	0.02	PLATFORM ALONG LEFT HAND SIDE
317	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	1874	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	PATINATED	RIND STAINED	0	5	ABRADED	LINEAR	UNCLEAR	NON-CORTICAL	COMPLETELY WORKED	155	95.54	64.4	37.7	64.1	51.1	61.7	46.6	0.67	0.39	0.91	251	4571.4	100	0.05	24.4	0.37	33.4	23.2	18.5	22.9	14.6	176.5	1476.3	0.01	DISTINCTIVE NOTCH ON BUTT AND ADJACENT TO BUTT
318	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	PATINATED	NONE	0	0	ABRADED	LINEAR	FLAKE	NON-CORTICAL	COMPLETELY WORKED	277	129.14	81.3	54	80.7	68.5	77.4	48.9	0.62	0.41	0.71	300.6	7643.8	94	0.01	29.3	0.36	35.6	28.9	24	24.6	13.2	262.1	2448.3	0.06	"BIFACE PRODUCED ON LARGE FLAKE WITH MINIMAL NUMBERS OF THINNING FLAKES, CITED IN SOLOMON AS TWISTED, BUT IS RATHER RESULT OF FLAKE SHAPE, PLANO-CONVEX WITH FEW SMALL FROSTED POT LIDS"
319	WARREN HILL	EUROPE	ENGLAND	HANDAXE	INCOMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	PATINATED	HARD CHALK RIND	10	0	ABRADED	LINEAR	UNCLEAR	NON-CORTICAL	UNWORKED	135	86.51	66.3	42.5	65	55.8	64.8	46.7	0.76	0.49	0.83	221.6	4118.4	100	0.02	23.9	0.36	50.1	23.7	21	20.2	13.2	191	1532.3	0.08	"INCOMPLETE DUE TO LARGE FLAKE REMOVED FROM BUTT, INNER SURFACE FRESH"
320	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	PATINATED	NONE	0	0	ABRADED	LINEAR	UNCLEAR	NON-CORTICAL	PARTIALLY WORKED	131	91.39	62.9	43.7	62.4	51	61.3	40.8	0.68	0.47	0.8	222.2	4058.6	100	0.01	23.2	0.36	50.1	21.7	16.8	21.1	15.1	190.9	1430.2	0.07	"RECENT FLAKE DETACHED FROM LEFT HAND SIDE, NOTCHES ADJACENT TO TIP AND BUTT"
321	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	PATINATED	NONE	0	0	LIGHTLY ABRADED	LINEAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	162	98.3	77.6	49.1	77.1	54.2	76.9	53.7	0.78	0.49	0.99	241.3	5481.8	82	0.01	22.8	0.29	29.2	22.8	17.6	18.9	14.4	193.9	1550.7	0.01	MAY NOT BE A BIFACE i.e. NO DELIBERATE WORKING OF VENTRAL SURFACE
322	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	PATINATED	NONE	0	0	ABRADED	LINEAR	UNCLEAR	NON-CORTICAL	COMPLETELY WORKED	135	88.11	63.7	42	63.4	52.7	62.5	40.8	0.72	0.47	0.77	216.5	4228.2	100	0.01	24	0.37	39.9	24	14.1	22.9	15.9	170.8	1388.3	0.01	
323	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		FLINT	FINE	TOUGH	PATINATED	NONE	0	0	ABRADED	TWISTED	UNCLEAR	NON-CORTICAL	PARTIALLY WORKED	204	105.38	83.4	50.3	83.4	70.8	80.2	48.7	0.79	0.47	0.68	264.3	6388	100	0.02	25.4	0.3	58.3	25.4	18.8	24.4	16.7	212.4	1879.5	0.01	
